Date,VOO,QQQ,SPY,VTI,VT,VXUS,SCHD,BND,TLT,GLD,IWM,XLK,XLF,XLV,VNQ
2023-10-04,1069.17,904.88,438.28,204.92,107.16,99.07,100.68,88.45,137.15,277.91,475.31,645.45,70.45,201.34,55.49
2023-10-05,1063.8,915.85,442.59,202.46,107.39,97.7,100.34,88.87,137.47,274.47,475.46,652.22,71.05,202.15,55.84
2023-10-06,1054.11,910.06,445.48,204.04,106.7,99.01,100.35,89.09,135.42,275.4,475.51,654.09,70.97,200.76,55.07
2023-10-09,1048.14,909.26,435.69,204.14,105.98,100.83,100.62,89.34,135.29,274.65,472.58,645.47,71.71,200.54,55.48
2023-10-10,1036.52,902.52,444.29,201.25,105.55,102.23,100.16,89.51,135.88,274.23,482.49,637.26,71.86,199.82,55.57
2023-10-11,1037.35,922.83,445.72,202.29,107.22,101.96,101.08,89.89,135.72,276.88,484.48,620.06,72.87,200.67,56.38
2023-10-12,1030.3,919.64,442.65,203.98,109.53,100.95,100.95,89.59,135.09,275.38,485.25,613.36,71.64,201.73,56.92
2023-10-13,1033.06,941.42,443.5,202.91,109.78,100.03,100.34,89.21,134.68,277.19,487.82,620.55,71.38,203.41,57.29
2023-10-16,1018.37,951.64,444.43,205.25,109.37,98.57,100.56,89.22,134.14,280.69,506.32,632.38,71.35,204.12,56.22
2023-10-17,1022.04,957.99,441.82,202.11,108.27,98.5,102.22,88.62,133.5,279.71,499.31,638.84,69.21,204.52,56.18
2023-10-18,1030.57,963.01,442.84,199.35,108.76,99.93,102.54,88.98,133.69,281.46,494.19,644.2,68.39,207.95,55.84
2023-10-19,1011.65,968.36,440.49,199.71,110.5,99.83,102.28,89.33,136.03,280.97,485.79,643.53,67.78,205.25,56.02
2023-10-20,1015.71,945.42,439.0,199.85,110.3,100.12,101.04,89.22,135.28,283.17,484.56,650.91,68.53,208.4,55.77
2023-10-23,1027.97,942.66,436.35,198.59,108.03,101.37,100.9,89.13,134.96,279.59,486.25,653.95,68.01,207.96,55.61
2023-10-24,1016.71,953.26,430.63,200.2,108.7,101.03,101.13,89.12,134.92,275.89,483.59,670.77,67.4,209.1,55.92
2023-10-25,1033.26,953.24,431.41,201.3,109.69,102.87,100.85,89.14,134.23,275.07,480.49,670.34,68.05,208.59,55.67
2023-10-26,1037.85,936.93,433.99,203.03,108.19,104.71,99.51,89.19,135.35,273.13,481.55,683.29,66.83,207.39,55.76
2023-10-27,1031.43,936.87,436.29,202.89,108.4,104.62,98.86,89.36,132.94,272.04,478.69,692.06,65.28,208.37,54.82
2023-10-30,1031.37,957.54,439.86,204.14,108.87,104.11,100.08,89.32,132.42,271.62,480.75,699.61,65.04,210.37,54.32
2023-10-31,1037.31,973.15,441.4,203.38,108.84,104.78,101.29,89.59,133.24,273.28,487.69,680.6,63.99,211.34,54.74
2023-11-01,1038.55,972.97,439.37,207.43,108.12,104.49,100.6,89.73,132.96,272.44,492.05,689.85,62.99,210.42,53.99
2023-11-02,1044.33,985.21,443.05,205.93,109.13,103.45,101.19,89.57,132.14,270.66,497.7,689.13,63.42,217.22,54.77
2023-11-03,1035.74,981.25,437.56,210.13,108.78,104.65,100.25,89.96,132.6,269.95,504.71,685.38,64.08,219.61,55.39
2023-11-06,1037.89,960.77,434.03,210.3,107.39,105.8,101.45,89.58,133.51,268.31,506.71,671.78,64.67,221.51,55.24
2023-11-07,1024.52,950.15,430.26,207.66,105.49,105.98,101.69,89.57,133.74,266.32,505.9,672.21,65.51,220.92,57.14
2023-11-08,1023.93,969.43,434.84,210.45,106.7,104.83,102.52,89.85,132.94,262.87,501.18,673.01,66.45,219.8,57.96
2023-11-09,1015.67,966.66,438.9,210.8,107.32,103.72,101.12,89.66,133.41,263.08,498.9,661.33,64.87,219.35,57.36
2023-11-10,1009.1,964.27,441.12,212.59,107.44,103.85,101.72,89.76,133.01,261.92,495.81,648.3,65.23,221.54,57.86
2023-11-13,1021.36,961.2,445.78,215.15,107.06,103.42,101.76,89.92,133.77,264.05,500.58,653.14,64.86,219.7,57.92
2023-11-14,1032.38,984.83,442.27,215.94,106.6,103.14,102.51,89.69,135.28,260.99,502.96,661.49,64.33,217.73,57.43
2023-11-15,1038.82,1005.59,443.92,214.84,105.63,104.09,103.32,89.68,132.63,259.89,507.58,663.71,64.77,218.86,56.75
2023-11-16,1028.59,1034.3,443.59,216.92,105.26,104.8,103.41,89.64,132.75,263.81,500.36,674.77,63.52,219.57,57.41
2023-11-17,1026.0,1032.84,447.33,217.02,103.33,106.1,102.95,89.5,131.02,261.84,509.58,674.44,62.28,218.17,57.04
2023-11-20,1038.25,1037.31,447.04,218.53,102.7,105.2,103.64,90.16,133.45,261.4,507.04,674.42,62.75,216.17,56.99
2023-11-21,1040.14,1018.1,445.61,214.19,102.45,104.91,103.63,89.95,132.99,258.86,500.22,666.33,63.12,219.0,56.41
2023-11-22,1063.43,1037.65,448.08,215.2,103.04,105.64,102.93,90.25,133.75,256.06,497.65,652.4,63.24,219.79,55.95
2023-11-23,1067.89,1023.0,451.98,214.0,103.04,106.09,102.2,90.15,133.72,259.37,513.42,669.63,62.63,217.24,55.89
2023-11-24,1070.33,1026.41,449.33,217.45,103.8,107.55,101.0,89.85,132.92,259.79,511.12,680.61,63.18,214.86,56.15
2023-11-27,1067.72,1012.83,449.26,218.83,105.07,107.98,100.62,89.89,132.01,260.14,509.22,667.96,63.69,214.27,54.52
2023-11-28,1069.57,1005.92,444.97,219.43,106.09,109.77,101.57,90.08,133.6,256.59,508.19,669.88,63.78,215.75,54.55
2023-11-29,1068.54,995.9,434.66,220.54,106.57,110.33,101.76,90.35,134.57,257.4,507.44,669.43,62.95,216.97,54.11
2023-11-30,1076.2,988.87,435.67,218.57,106.62,111.39,101.36,90.81,136.56,259.9,502.65,667.37,62.67,219.23,54.99
2023-12-01,1086.44,982.74,438.37,222.02,105.73,111.1,102.07,91.66,136.63,262.41,503.76,664.06,63.28,216.45,56.84
2023-12-04,1078.89,976.54,439.64,226.31,106.46,111.15,101.41,91.75,136.94,263.91,510.78,668.04,64.26,216.97,56.62
2023-12-05,1065.83,987.37,431.74,227.26,108.08,112.07,101.53,91.57,136.67,261.53,513.01,676.09,64.04,219.79,55.54
2023-12-06,1047.85,974.22,430.49,230.78,108.44,113.7,101.42,91.71,136.39,262.26,506.03,680.35,63.88,222.47,55.63
2023-12-07,1053.38,977.5,421.66,229.65,110.31,114.46,102.11,91.64,135.32,263.76,504.03,679.7,63.79,223.27,55.52
2023-12-08,1042.89,993.08,427.3,228.03,108.87,114.41,100.83,91.92,135.42,259.95,500.73,678.7,64.01,227.99,56.77
2023-12-11,1022.18,987.25,423.1,228.22,107.8,115.83,100.17,91.55,134.62,257.62,501.27,688.0,63.61,229.32,57.87
2023-12-12,1026.42,978.91,428.3,229.27,108.65,113.62,98.86,92.25,135.08,259.56,509.87,692.91,61.55,231.53,58.45
2023-12-13,1051.08,976.65,432.32,228.53,108.94,112.23,98.69,92.51,135.27,261.48,509.11,694.1,62.4,231.72,58.08
2023-12-14,1051.52,991.75,428.83,229.8,110.24,112.93,99.71,92.03,135.57,258.23,508.75,694.25,63.69,230.22,58.55
2023-12-15,1060.36,994.77,424.43,230.57,110.27,112.98,99.34,91.83,137.3,259.97,520.34,698.07,63.28,228.55,58.74
2023-12-18,1061.68,988.7,426.02,228.51,109.46,113.61,98.96,92.08,137.27,260.24,526.3,694.04,62.53,229.01,58.92
2023-12-19,1061.19,995.32,422.8,229.74,109.3,113.71,99.71,92.43,138.07,261.96,530.31,702.43,62.46,228.69,57.9
2023-12-20,1070.92,982.09,423.4,231.72,107.86,114.31,100.62,92.07,140.22,260.66,543.6,692.46,62.35,225.22,58.61
2023-12-21,1068.49,991.1,421.65,232.2,106.82,113.52,100.59,92.29,141.62,262.1,547.17,689.01,63.07,223.28,58.7
2023-12-22,1071.7,996.79,414.74,234.84,107.78,114.13,101.19,91.74,142.86,263.98,533.7,695.34,63.14,222.75,58.65
2023-12-25,1075.46,993.52,406.18,232.25,108.64,115.16,100.34,91.72,142.54,263.28,539.51,684.92,62.59,224.28,58.27
2023-12-26,1069.19,983.62,407.23,233.39,109.03,116.43,101.51,92.05,142.8,263.38,528.9,670.47,61.68,224.34,57.77
2023-12-27,1079.72,973.21,405.24,230.92,107.42,118.53,103.34,91.9,141.39,262.04,532.12,671.54,62.3,224.3,57.99
2023-12-28,1078.45,980.35,403.3,228.6,107.11,118.82,103.82,91.48,141.93,265.65,520.84,656.23,62.75,222.44,56.86
2023-12-29,1071.26,996.11,406.13,227.35,106.0,119.14,102.09,91.53,142.24,265.45,517.99,644.89,63.53,222.59,57.39
2024-01-01,1077.2,988.71,410.81,225.43,107.13,117.57,101.66,91.37,142.28,263.51,515.82,652.11,62.85,225.27,56.72
2024-01-02,1068.57,995.01,409.93,224.37,106.62,117.05,102.21,91.56,143.39,262.03,511.02,650.73,64.18,225.68,55.42
2024-01-03,1069.36,969.44,408.79,224.03,105.64,116.89,101.9,91.32,142.09,262.36,508.98,662.78,62.94,222.78,56.58
2024-01-04,1069.78,962.87,410.9,225.9,105.7,118.0,103.0,91.11,143.86,264.04,515.8,652.19,63.47,220.42,56.05
2024-01-05,1081.27,963.07,405.81,225.33,105.14,117.4,103.54,90.54,144.85,261.22,511.36,651.81,62.12,221.66,55.6
2024-01-08,1086.63,952.6,406.85,222.06,106.56,118.26,102.98,90.6,144.79,265.23,515.08,655.88,61.58,221.32,56.34
2024-01-09,1086.89,941.93,409.14,224.56,105.9,118.29,103.05,90.56,144.64,265.97,509.02,645.71,62.69,221.27,57.54
2024-01-10,1095.81,934.57,411.95,222.89,104.64,118.14,102.34,90.23,145.17,267.05,508.0,655.4,63.31,220.17,56.56
2024-01-11,1110.72,938.56,404.59,222.87,102.69,118.43,102.22,90.3,146.85,266.9,510.28,660.51,62.94,221.24,55.96
2024-01-12,1117.11,936.91,401.86,223.91,102.69,118.05,101.8,90.6,146.98,267.0,504.07,646.25,62.59,220.75,55.42
2024-01-15,1117.75,911.05,398.7,224.44,102.22,117.64,102.82,90.55,147.15,266.74,495.94,646.38,62.68,220.48,56.03
2024-01-16,1104.43,887.25,399.25,226.87,100.97,115.9,104.64,90.64,147.18,269.03,499.21,650.29,63.07,218.93,57.08
2024-01-17,1093.84,880.99,401.24,228.01,102.07,115.68,103.46,90.73,149.18,269.08,506.48,645.44,63.99,220.8,56.4
2024-01-18,1091.2,886.59,407.09,226.26,102.7,115.22,101.87,90.39,148.77,270.83,506.17,632.66,63.68,220.47,57.33
2024-01-19,1085.44,856.43,405.36,231.02,102.71,114.73,101.7,90.99,148.75,269.93,503.46,635.56,62.54,221.74,56.88
2024-01-22,1084.04,851.55,403.63,231.56,103.99,115.18,100.48,90.86,150.41,270.43,504.64,655.49,62.67,219.51,57.12
2024-01-23,1085.13,846.41,408.19,231.35,104.63,115.89,100.56,91.06,150.59,268.71,505.2,652.44,62.37,222.96,56.31
2024-01-24,1091.08,861.72,409.52,233.56,103.91,116.16,101.21,91.3,151.89,271.45,506.94,667.1,61.47,225.57,56.25
2024-01-25,1090.87,858.05,414.6,234.23,102.99,117.21,102.49,91.27,150.86,269.67,491.0,660.62,61.7,221.87,56.2
2024-01-26,1096.41,862.7,415.91,235.22,103.77,117.83,102.7,91.45,150.64,269.01,484.58,663.06,61.58,220.4,56.02
2024-01-29,1097.6,864.75,411.55,240.87,104.17,117.56,102.58,91.53,152.34,268.38,479.61,670.63,61.81,221.42,56.28
2024-01-30,1077.63,842.06,406.54,240.36,104.37,117.11,100.96,91.13,151.57,267.67,480.71,671.03,61.21,218.94,55.65
2024-01-31,1068.58,850.71,400.76,239.75,103.63,117.47,101.02,91.05,151.41,269.32,482.03,668.74,61.57,218.78,55.11
2024-02-01,1067.63,853.52,403.44,240.13,104.22,118.1,101.12,90.89,151.72,268.68,486.08,675.95,60.67,219.7,55.41
2024-02-02,1055.94,859.5,408.15,242.68,103.56,119.59,101.69,90.76,150.59,271.81,487.85,694.15,60.12,219.44,56.27
2024-02-05,1062.43,902.52,415.46,239.34,103.5,120.87,101.14,90.4,150.14,270.06,480.05,697.53,59.98,220.58,56.27
2024-02-06,1078.3,879.36,418.95,235.01,104.86,120.33,100.82,90.73,150.27,270.49,488.99,693.04,61.18,219.32,56.61
2024-02-07,1091.23,898.99,423.74,233.81,104.29,120.26,99.64,91.2,150.34,268.84,497.02,691.72,61.75,215.08,57.11
2024-02-08,1089.55,896.27,421.6,230.32,102.88,121.0,97.81,91.49,151.81,269.83,489.34,716.37,62.53,217.04,57.67
2024-02-09,1105.42,900.05,417.18,229.5,101.96,122.17,96.96,91.87,153.59,269.86,491.59,718.22,63.55,219.0,57.06
2024-02-12,1107.5,900.07,420.71,230.7,102.89,123.22,95.75,91.78,152.61,269.58,488.1,712.81,66.17,223.93,56.58
2024-02-13,1104.5,895.79,422.55,228.87,103.16,123.18,96.05,91.61,152.75,272.27,489.14,702.01,66.23,219.67,56.15
2024-02-14,1098.62,889.9,423.17,225.89,103.08,121.86,95.69,91.4,153.54,270.88,495.83,684.75,67.32,221.22,57.4
2024-02-15,1096.0,894.12,424.9,226.15,102.65,120.82,95.3,91.59,155.31,272.24,509.33,688.69,68.11,217.47,57.75
2024-02-16,1092.51,877.56,426.38,228.1,103.13,121.14,94.57,91.67,156.17,270.59,514.36,695.43,68.91,220.94,58.07
2024-02-19,1094.79,886.38,431.74,224.55,102.39,121.54,92.1,91.66,156.52,270.91,516.47,692.1,70.32,221.98,58.33
2024-02-20,1096.97,882.26,437.21,226.4,102.71,120.4,93.28,92.04,157.32,268.32,514.46,692.45,70.01,220.22,57.48
2024-02-21,1097.52,870.23,439.65,228.26,102.08,120.48,92.55,92.17,158.14,266.93,515.85,681.71,69.64,221.83,58.76
2024-02-22,1102.58,865.81,443.36,230.42,101.31,121.18,92.28,91.94,157.04,266.81,524.89,683.46,69.92,220.84,59.1
2024-02-23,1115.51,880.04,445.71,233.19,100.78,119.98,91.21,91.75,157.28,270.84,524.8,688.51,69.8,221.53,59.6
2024-02-26,1126.05,874.63,443.96,238.15,100.48,121.19,91.98,91.96,159.03,271.13,519.15,683.89,70.07,222.02,58.42
2024-02-27,1110.78,879.1,447.33,237.46,100.47,120.82,92.12,92.27,158.79,274.86,508.76,700.4,71.34,225.54,58.96
2024-02-28,1084.51,871.53,441.63,237.82,100.71,122.19,91.53,92.44,158.96,275.43,512.26,692.78,70.98,229.25,58.74
2024-02-29,1094.6,880.37,446.22,237.0,97.47,121.65,91.28,93.01,158.68,274.62,514.05,695.99,70.76,228.14,57.88
2024-03-01,1080.98,888.49,441.37,237.12,96.82,120.58,92.57,93.5,155.92,278.15,510.08,704.67,70.92,230.37,57.27
2024-03-04,1079.2,909.72,442.76,240.66,96.52,120.13,92.55,93.64,155.95,279.21,516.87,704.42,70.76,231.19,56.47
2024-03-05,1067.78,908.25,439.42,237.72,97.83,120.06,92.45,93.4,156.32,277.8,514.33,703.08,69.25,228.41,55.66
2024-03-06,1050.11,916.44,441.91,235.9,96.93,119.68,91.77,93.03,155.73,278.94,513.66,689.66,68.82,227.11,55.72
2024-03-07,1055.98,918.12,441.96,239.08,97.11,119.49,90.38,92.92,154.38,278.34,513.76,703.13,69.38,231.88,55.49
2024-03-08,1064.06,933.65,435.49,241.5,98.42,119.87,90.3,93.16,153.37,273.87,511.69,701.98,70.54,232.72,55.72
2024-03-11,1058.77,925.75,437.41,240.78,97.32,119.73,90.58,93.7,154.27,276.04,513.41,707.7,69.64,234.87,56.8
2024-03-12,1033.35,934.99,435.21,242.84,97.69,119.69,91.43,93.84,156.58,278.58,521.07,714.81,68.75,234.53,56.73
2024-03-13,1028.51,933.26,439.03,243.74,97.03,117.92,89.78,94.19,158.23,282.84,513.77,709.09,68.8,233.52,55.31
2024-03-14,1032.81,933.06,439.23,247.31,96.64,118.36,88.99,94.13,156.63,283.88,517.14,707.66,67.2,233.68,55.17
2024-03-15,1018.87,934.69,441.06,247.6,95.99,118.3,88.6,94.33,157.66,283.37,518.46,721.25,66.89,233.23,55.94
2024-03-18,1021.12,938.22,437.26,250.12,95.4,120.01,88.63,94.58,156.88,285.38,519.68,710.6,65.6,230.26,55.9
2024-03-19,1021.45,937.4,435.02,256.49,97.73,119.05,88.56,94.01,156.2,287.43,525.59,732.06,66.64,228.32,56.89
2024-03-20,1027.53,940.5,433.32,258.06,98.49,117.18,88.51,93.89,155.67,291.35,526.12,725.03,66.08,229.85,57.2
2024-03-21,1029.18,959.75,437.02,258.3,99.48,117.86,88.84,94.19,156.51,291.32,529.52,713.7,67.34,229.18,56.02
2024-03-22,1020.21,972.24,444.13,260.19,99.95,118.25,88.22,94.28,157.66,290.99,534.5,715.51,68.22,229.33,56.11
2024-03-25,1032.23,983.47,440.95,259.41,98.57,117.23,88.93,93.94,157.55,289.36,531.32,737.92,67.74,229.91,56.32
2024-03-26,1031.18,978.41,445.63,265.39,98.95,115.68,89.28,93.23,157.47,290.7,533.53,718.91,66.94,230.64,57.02
2024-03-27,1031.4,968.03,436.69,265.97,99.92,117.28,89.08,93.13,158.03,287.08,532.06,718.02,66.82,233.07,58.22
2024-03-28,1022.8,980.26,431.95,265.41,99.2,118.78,90.29,93.12,158.72,288.97,531.38,723.27,66.76,230.92,58.84
2024-03-29,1019.0,991.66,428.23,263.44,100.08,116.2,91.47,92.87,160.15,290.43,529.43,724.12,67.05,232.18,59.15
2024-04-01,1010.97,1010.65,422.94,266.3,100.74,115.77,92.21,92.93,158.61,291.9,532.79,728.47,66.48,233.83,59.62
2024-04-02,1009.79,1003.56,416.8,268.6,102.42,117.5,89.97,93.09,158.64,292.3,533.55,721.74,67.07,235.96,59.53
2024-04-03,1026.61,1001.25,418.6,267.47,102.08,117.04,91.16,93.29,157.37,296.03,536.41,716.26,67.3,233.12,58.56
2024-04-04,1013.79,981.17,417.94,269.05,101.13,116.56,91.79,92.61,157.33,298.22,536.5,715.3,67.06,233.75,58.6
2024-04-05,998.81,976.9,419.62,265.35,100.84,116.31,93.34,92.24,157.07,296.81,525.87,704.61,66.54,237.39,58.87
2024-04-08,1013.17,989.75,422.54,265.94,102.15,115.19,94.32,92.16,157.03,295.45,526.29,704.68,66.43,237.29,58.08
2024-04-09,1011.65,984.52,423.79,267.2,100.54,113.49,95.58,92.34,156.09,293.39,526.92,701.38,65.84,238.4,58.97
2024-04-10,1005.74,993.05,426.61,271.64,98.75,114.57,96.3,92.49,154.35,294.78,528.74,697.32,65.9,240.15,59.66
2024-04-11,1016.1,991.26,426.51,269.79,98.86,112.74,97.41,92.64,151.92,292.44,525.0,700.91,65.99,238.08,58.76
2024-04-12,1010.77,995.9,421.91,266.66,98.51,113.02,99.03,92.54,151.78,295.1,517.3,683.73,66.21,242.03,59.68
2024-04-15,1028.69,982.09,426.32,264.53,98.55,113.94,99.25,92.46,151.3,298.37,521.57,682.04,67.56,243.2,59.49
2024-04-16,1035.77,983.73,424.13,261.32,99.41,112.51,98.01,92.25,150.53,296.29,519.98,704.44,67.48,244.43,58.99
2024-04-17,1031.49,947.24,420.56,264.74,98.96,111.62,97.8,92.49,152.05,295.91,521.31,694.34,68.27,240.95,59.73
2024-04-18,1053.01,945.57,420.04,268.74,97.36,112.85,98.15,92.23,151.08,296.02,519.67,707.2,68.48,242.74,59.71
2024-04-19,1047.48,926.71,416.6,269.68,99.15,113.41,98.25,92.49,152.71,298.24,519.83,708.24,68.32,243.93,61.02
2024-04-22,1055.32,941.35,415.14,272.92,98.31,112.82,97.29,92.56,154.59,302.24,517.1,702.83,68.25,247.53,60.45
2024-04-23,1058.81,951.13,416.67,273.4,97.43,114.05,96.03,92.56,152.32,298.14,511.0,690.47,68.23,246.96,59.28
2024-04-24,1072.34,957.28,418.22,273.28,98.41,115.3,95.48,92.38,152.44,297.43,514.25,692.3,68.47,244.92,59.11
2024-04-25,1088.67,976.2,414.86,272.55,98.11,115.6,96.15,92.0,151.99,296.86,510.55,706.74,67.75,243.55,59.66
2024-04-26,1089.52,965.11,413.13,271.88,98.09,114.72,97.44,91.82,148.66,293.52,511.8,703.43,66.65,242.57,59.05
2024-04-29,1082.28,986.93,417.5,268.04,98.55,114.33,98.21,91.73,147.05,292.43,514.65,703.14,67.16,240.29,58.18
2024-04-30,1087.5,999.11,419.64,268.83,99.52,114.65,99.1,91.06,147.92,293.52,511.05,713.49,67.87,243.12,58.35
2024-05-01,1081.06,996.72,428.05,268.86,99.27,114.49,99.07,91.01,150.19,292.92,503.5,717.37,68.47,246.08,57.4
2024-05-02,1102.14,1011.58,433.01,270.88,100.63,115.47,97.69,91.29,151.23,289.28,519.09,702.25,68.62,245.76,57.61
2024-05-03,1104.08,998.08,437.88,271.25,98.77,113.95,97.37,91.46,151.61,296.16,515.85,703.72,69.24,245.02,57.41
2024-05-06,1100.8,988.31,432.33,270.96,99.47,112.48,97.2,91.33,151.6,296.88,520.1,718.97,69.82,241.2,57.75
2024-05-07,1103.24,981.32,435.64,268.86,98.77,112.69,96.84,91.36,153.54,297.22,533.02,719.11,70.47,242.79,56.86
2024-05-08,1089.73,975.36,435.61,269.17,100.0,112.23,96.93,91.21,156.04,294.62,538.54,692.3,69.81,246.43,57.72
2024-05-09,1080.24,962.96,433.54,271.18,100.16,111.64,97.32,91.26,155.36,295.32,536.71,696.52,68.96,245.15,57.62
2024-05-10,1093.01,978.37,434.41,268.38,99.6,109.93,98.03,91.71,153.03,294.99,536.47,695.11,68.69,245.01,58.13
2024-05-13,1086.74,975.76,438.48,268.73,100.22,109.98,97.85,92.01,150.61,290.5,531.05,677.98,68.7,246.05,58.78
2024-05-14,1076.51,980.68,440.75,269.45,101.05,109.96,96.36,92.17,152.13,288.02,537.16,662.69,68.53,249.9,58.03
2024-05-15,1082.48,974.21,437.28,267.75,101.65,110.62,96.02,92.04,152.09,289.97,541.21,672.12,67.1,250.45,58.63
2024-05-16,1095.13,952.45,440.54,266.39,100.77,110.72,96.09,92.26,152.31,294.65,537.92,665.78,68.43,250.99,57.7
2024-05-17,1103.09,956.26,438.08,267.09,100.37,110.62,97.09,91.78,150.26,295.61,531.07,657.88,68.24,251.5,56.82
2024-05-20,1113.99,933.79,439.17,264.36,100.41,111.8,96.68,91.72,149.42,298.35,522.44,658.02,68.4,248.45,58.11
2024-05-21,1106.56,933.53,438.1,265.36,100.4,110.54,97.12,91.9,149.1,298.04,529.14,652.62,69.39,245.39,58.86
2024-05-22,1092.22,918.0,437.39,263.24,101.1,111.09,97.39,92.13,149.34,297.9,530.15,653.99,67.57,243.75,60.26
2024-05-23,1108.23,941.53,440.74,266.01,99.34,109.49,97.47,92.33,148.9,300.63,531.8,652.62,67.2,246.03,60.03
2024-05-24,1105.38,952.9,436.6,272.01,99.67,108.71,98.25,92.43,147.75,304.8,526.5,642.23,66.93,245.41,60.12
2024-05-27,1103.29,954.74,444.82,269.93,99.45,107.57,97.76,92.38,146.88,308.12,517.0,638.14,66.7,244.37,60.49
2024-05-28,1117.66,970.5,437.36,271.42,98.75,108.35,97.33,92.55,148.24,305.5,523.47,642.51,66.59,243.3,60.51
2024-05-29,1124.07,960.73,435.08,269.69,98.14,108.31,97.36,92.28,148.52,305.4,523.96,643.34,67.71,243.11,60.01
2024-05-30,1129.44,967.88,436.79,272.47,97.99,108.33,96.89,92.05,149.22,306.17,530.15,643.07,68.25,246.86,59.42
2024-05-31,1153.09,970.9,439.4,269.34,94.91,107.3,97.33,92.08,148.22,305.59,527.79,660.8,69.02,246.64,59.59
2024-06-03,1146.62,974.7,439.17,270.69,94.36,107.05,96.8,92.14,144.92,306.64,526.42,667.97,69.08,245.04,58.88
2024-06-04,1157.22,990.91,439.12,268.59,93.67,106.36,97.02,91.62,144.36,308.77,531.36,676.33,68.01,245.2,58.17
2024-06-05,1158.4,1000.64,441.02,268.19,94.14,106.75,96.98,91.76,143.43,311.38,536.47,675.26,66.43,249.1,58.45
2024-06-06,1161.89,1004.88,440.25,265.7,93.5,105.84,97.19,92.0,143.82,315.75,542.08,677.8,65.3,248.11,58.4
2024-06-07,1179.22,984.53,446.24,267.9,93.36,107.12,96.86,91.99,147.4,314.97,540.28,674.24,65.59,245.63,59.04
2024-06-10,1185.44,973.2,449.97,265.9,94.66,105.56,96.63,92.68,148.19,311.53,544.67,681.98,65.64,244.65,58.78
2024-06-11,1192.04,972.28,453.88,267.42,95.53,104.84,96.75,92.5,151.26,312.52,552.5,681.43,65.5,245.04,58.41
2024-06-12,1204.69,974.0,449.93,266.68,96.32,106.42,96.94,92.4,151.92,317.41,551.99,684.02,65.25,246.63,58.71
2024-06-13,1201.11,960.71,449.79,266.51,95.93,106.04,96.98,92.3,151.21,316.25,548.64,686.03,66.77,248.93,58.19
2024-06-14,1192.15,990.47,448.71,267.01,96.42,104.84,98.37,92.29,151.62,318.1,558.14,686.34,66.17,246.74,57.77
2024-06-17,1180.95,1009.99,444.64,265.22,96.26,105.07,97.61,92.2,153.68,319.99,553.76,714.78,66.89,244.78,57.38
2024-06-18,1159.57,1018.25,446.35,265.87,96.13,104.66,97.6,91.8,155.81,320.57,558.37,708.69,66.91,244.19,57.27
2024-06-19,1182.65,1019.78,444.28,269.84,96.51,103.92,96.38,91.66,155.15,320.67,558.18,702.56,66.89,245.77,58.43
2024-06-20,1170.89,1017.66,447.22,267.99,96.04,102.94,96.71,91.64,155.46,318.32,545.45,709.82,67.81,243.15,57.54
2024-06-21,1169.0,1006.06,442.89,271.08,97.33,105.49,95.87,92.01,153.79,312.44,553.42,704.47,68.95,241.95,58.4
2024-06-24,1166.5,1007.64,450.28,275.05,97.23,105.28,95.69,92.66,154.76,309.67,534.41,702.13,68.79,240.79,58.91
2024-06-25,1170.44,1011.51,446.67,273.06,97.8,103.52,95.43,93.06,156.59,308.76,521.27,692.06,69.44,242.9,59.98
2024-06-26,1180.02,996.29,447.79,269.43,99.09,104.91,95.69,92.84,156.65,311.61,524.94,697.27,69.75,244.14,62.13
2024-06-27,1190.18,1001.08,451.33,270.33,100.02,105.51,95.3,92.65,155.87,311.42,528.63,702.64,69.78,246.19,63.16
2024-06-28,1184.18,999.72,449.1,269.06,98.82,104.83,94.87,92.61,156.31,310.17,524.59,700.07,69.97,249.2,63.84
2024-07-01,1182.88,976.28,452.91,273.94,99.24,103.99,96.02,93.14,156.81,307.98,525.78,707.51,69.45,248.64,62.91
2024-07-02,1186.6,966.28,447.85,274.16,100.02,104.64,96.28,93.11,156.92,309.71,509.22,689.79,69.23,246.14,62.08
2024-07-03,1184.38,961.82,454.19,272.21,100.84,104.44,95.88,92.73,157.15,313.23,513.96,683.53,68.8,243.69,62.36
2024-07-04,1202.93,985.27,454.45,269.39,99.89,102.69,95.72,92.59,156.95,316.03,515.78,682.41,69.53,239.84,61.18
2024-07-05,1209.08,992.76,452.08,272.3,99.35,104.34,97.05,92.82,158.15,317.67,515.69,671.81,69.48,238.98,61.62
2024-07-08,1218.05,976.65,451.0,270.96,100.25,103.97,96.9,93.04,159.04,313.91,516.03,656.01,68.48,238.27,60.15
2024-07-09,1226.26,983.21,454.65,271.2,99.61,105.37,96.39,92.99,157.87,313.08,519.44,653.68,67.94,240.03,60.96
2024-07-10,1240.45,964.63,452.33,273.78,99.39,106.59,95.89,93.2,156.68,318.15,519.45,660.43,65.5,240.17,60.75
2024-07-11,1243.16,978.36,449.33,272.65,100.8,105.68,95.5,92.54,156.39,321.15,507.4,672.64,65.16,239.24,60.86
2024-07-12,1228.52,973.14,448.58,272.66,100.8,106.67,95.07,92.59,157.27,317.18,521.64,668.01,65.21,239.1,60.36
2024-07-15,1233.74,972.57,443.79,272.75,100.19,106.09,94.11,92.85,157.46,317.11,529.74,675.28,65.13,237.01,59.08
